sender,messages,mean_words,pos_rate,neg_rate,question_pct,shouting_pct,nongame_pct,channels
playlok,6,8.5,0.0,0.0,16.7,0.0,100.0,1
light_176,5,2.8,71.43,0.0,0.0,20.0,100.0,2
nionfoxi,5,4.2,0.0,0.0,0.0,0.0,100.0,1
acesometis,10,9.7,10.31,0.0,30.0,10.0,0.0,1
miyukichann,10,3.7,81.08,0.0,20.0,20.0,100.0,2
chanceykong,7,4,35.71,0.0,14.3,0.0,0.0,1
cobixtv,9,6.44,0.0,0.0,0.0,0.0,100.0,1
missmurd3r,5,4.4,0.0,0.0,40.0,40.0,100.0,1
ohmanderdayum,24,3.25,0.0,0.0,0.0,50.0,100.0,1
zabb88,12,7.58,0.0,0.0,0.0,58.3,100.0,1
datrazzledazzle,5,3.2,0.0,0.0,0.0,0.0,100.0,1
olycart,5,3.6,0.0,0.0,0.0,40.0,100.0,1
nogoro55,8,2.25,0.0,0.0,0.0,25.0,100.0,1
cantfindausernamehelpme,8,3.5,35.71,0.0,0.0,12.5,100.0,2
mjrq,9,2.89,115.38,0.0,0.0,33.3,100.0,1
countrackzula,7,6,0.0,0.0,0.0,14.3,100.0,1
bigjoeeeee,6,2.5,133.33,0.0,0.0,16.7,100.0,1
haze768,7,4,0.0,0.0,14.3,14.3,100.0,1
ditzypenguin,5,6,0.0,0.0,0.0,0.0,100.0,1
bullsh1tplays,8,9,41.67,0.0,0.0,0.0,0.0,1
yaki007,21,8.19,17.44,0.0,14.3,0.0,0.0,1
killianaire_,59,6.1,11.11,8.33,1.7,16.9,0.0,1
senpaiigaruda,13,7.08,10.87,21.74,38.5,0.0,0.0,1
princeremedy,5,3.2,0.0,0.0,0.0,0.0,0.0,1
hurminator1,5,2.6,76.92,0.0,0.0,0.0,100.0,1
thesemicolons,9,3.22,34.48,34.48,11.1,0.0,0.0,1
mendezd8,9,6.44,17.24,17.24,22.2,11.1,0.0,1
hamdanx,7,6.71,21.28,21.28,14.3,0.0,0.0,1
tomatikosiki,6,2.5,0.0,0.0,16.7,0.0,0.0,1
mcdotdotdot,8,6.12,0.0,20.41,12.5,12.5,100.0,1
youngscientist,5,7.2,27.78,0.0,0.0,20.0,100.0,1
kippenkurbler,14,13.79,15.54,10.36,7.1,0.0,0.0,1
natural_lag,6,15,33.33,0.0,0.0,0.0,0.0,1
iattackpeople,8,5.88,0.0,21.28,0.0,0.0,0.0,1
foofighter25x,5,9.6,20.83,0.0,20.0,0.0,0.0,1
tehepicone,7,10,14.29,0.0,14.3,14.3,0.0,1
spectissa,5,7.8,25.64,0.0,0.0,0.0,0.0,1
tkoctwitchlife,7,4.43,32.26,0.0,0.0,0.0,0.0,1
bidum44,9,4.56,97.56,0.0,0.0,11.1,100.0,2
teganfay97,8,2.62,95.24,0.0,0.0,0.0,100.0,2
gael_1o0o,7,2.57,0.0,0.0,0.0,0.0,100.0,1
slammedgti,5,4.2,0.0,0.0,20.0,20.0,0.0,1
quietlyaz,5,3.4,58.82,0.0,0.0,0.0,100.0,2
jimmyjam15478,5,4.6,43.48,0.0,0.0,0.0,0.0,1
vincanthofred,5,6.2,64.52,0.0,0.0,0.0,0.0,1
ryanuwu,13,3.46,0.0,0.0,0.0,7.7,0.0,1
daddydevro,8,4.12,30.3,30.3,37.5,12.5,0.0,1
xchieftainx,12,5.08,16.39,0.0,0.0,0.0,0.0,1
nixfromthe6,6,9.83,33.9,16.95,0.0,0.0,0.0,1
sae_what,5,4.4,0.0,0.0,0.0,20.0,0.0,1
yuusha01,5,2.4,83.33,0.0,0.0,40.0,0.0,1
trashswm,5,1.6,0.0,0.0,0.0,60.0,100.0,2
geneslicer,22,8.95,10.15,5.08,4.5,4.5,0.0,1
activestairs,5,6,33.33,0.0,0.0,40.0,100.0,2
goldiepearl,5,3,0.0,0.0,20.0,0.0,0.0,1
huntaway_x,5,2.4,83.33,0.0,0.0,40.0,100.0,2
accompliss,11,3.73,73.17,0.0,0.0,0.0,100.0,1
pizzapetebot,40,14.65,69.97,0.0,0.0,2.5,100.0,1
whiterosedreaper,14,2.79,25.64,0.0,14.3,14.3,100.0,1
squishymainyt,5,3.4,0.0,0.0,0.0,20.0,100.0,1
mcbett129,12,5.92,56.34,0.0,0.0,0.0,100.0,1
staticdata,5,3,66.67,133.33,0.0,0.0,100.0,1
cutteone,9,4.22,0.0,26.32,11.1,22.2,100.0,1
symmie,19,6.53,24.19,0.0,10.5,5.3,0.0,1
simmalla,6,1.5,0.0,0.0,0.0,33.3,100.0,1
zrox456,6,8.33,0.0,0.0,16.7,0.0,0.0,1
abunyui,5,1.6,0.0,125.0,0.0,0.0,100.0,1
zakromdnb,5,3.4,117.65,58.82,0.0,20.0,0.0,1
tisharru,5,4.2,0.0,0.0,0.0,0.0,0.0,1
asdfodase,5,6,0.0,0.0,20.0,0.0,100.0,1
tiagocoutobr,6,10.5,0.0,0.0,33.3,0.0,100.0,1
fiddlerjones,5,4.4,90.91,0.0,20.0,20.0,0.0,1
iorchestrate,5,7.2,55.56,0.0,20.0,20.0,0.0,1
cc_gbf,16,6.81,9.17,0.0,0.0,0.0,0.0,1
stevie_gunk,34,9.79,24.02,3.0,14.7,0.0,0.0,1
saintdre,15,5.93,33.71,11.24,0.0,26.7,100.0,1
amangiechsin,13,7,10.99,0.0,7.7,15.4,100.0,1
freethinker10,14,3,0.0,0.0,0.0,14.3,100.0,1
tyler_twn,27,4.67,47.62,0.0,3.7,0.0,100.0,1
wired_soul,9,5.67,39.22,0.0,0.0,11.1,100.0,1
carterwlambeth,5,2.2,0.0,90.91,0.0,20.0,100.0,1
thejammyboys,7,4,0.0,0.0,0.0,0.0,100.0,1
luciddreamers,13,5.85,65.79,0.0,0.0,15.4,100.0,1
mcdonaldsdopespoon,25,3.72,32.26,0.0,0.0,56.0,100.0,1
krost89,14,3.93,18.18,0.0,7.1,14.3,100.0,1
wherswallace,5,3.8,0.0,0.0,0.0,0.0,100.0,1
bakedhippy,10,2.8,35.71,35.71,0.0,30.0,100.0,1
xxxak47xxxx,8,4.5,83.33,0.0,0.0,0.0,100.0,1
exdeemydude,5,1.6,0.0,0.0,0.0,100.0,100.0,1
will_1,15,3,133.33,22.22,0.0,13.3,100.0,1
lyoh__,5,2.4,0.0,0.0,0.0,80.0,80.0,2
kaninvt,6,8.83,18.87,0.0,50.0,0.0,100.0,2
dahbobapanda,15,5.2,0.0,0.0,6.7,13.3,100.0,1
lawnchpad,5,2.4,0.0,0.0,20.0,0.0,100.0,1
killinglucy,7,5.86,48.78,48.78,14.3,14.3,100.0,1
nozone09,8,3.5,0.0,0.0,0.0,0.0,100.0,1
dankoct,28,7.5,38.1,0.0,10.7,0.0,96.4,2
b_za,9,4.89,0.0,0.0,11.1,55.6,100.0,1
boshsbakedbons,6,6.33,0.0,0.0,0.0,0.0,100.0,1
xboyish_gigglesx,53,6.34,5.95,0.0,5.7,0.0,0.0,1
kamikaze_cactuar,6,12.67,0.0,0.0,33.3,50.0,100.0,1
skeenerbug,7,2.14,0.0,0.0,0.0,28.6,100.0,1
martin78,5,11.6,17.24,0.0,20.0,20.0,0.0,1
flyeaglesflyyy,9,3.67,0.0,0.0,0.0,0.0,100.0,1
agentjens_,8,3.25,0.0,0.0,25.0,0.0,100.0,1
sickenedflesh,7,9,15.87,0.0,14.3,0.0,100.0,1
f0nzarelli,5,5,40.0,0.0,0.0,0.0,100.0,1
eloyurbina,8,2,0.0,0.0,0.0,12.5,100.0,1
johnnydemonic265,10,6.3,0.0,15.87,0.0,10.0,100.0,1
minionsmovieofficial,7,5.29,0.0,0.0,0.0,0.0,100.0,1
abro_1,7,5.29,27.03,0.0,0.0,14.3,100.0,1
mar10wright,8,3.62,68.97,0.0,0.0,0.0,100.0,1
captainfalcum,8,2.75,0.0,0.0,0.0,37.5,75.0,2
jakobgod,8,4.25,0.0,0.0,0.0,25.0,100.0,1
lumirev,6,15,0.0,22.22,16.7,33.3,0.0,1
ceaslyy,5,2.4,0.0,0.0,0.0,0.0,100.0,1
typicalemoboy,6,7.67,0.0,43.48,0.0,0.0,100.0,1
trjamesharden,5,2,100.0,0.0,0.0,40.0,100.0,1
bigblackerruwu,6,2.17,0.0,0.0,0.0,16.7,100.0,1
oakz_rx,8,2.38,157.89,0.0,0.0,75.0,100.0,1
blackeegreen,7,6.43,0.0,0.0,0.0,57.1,100.0,1
theebipolarbear,9,1.78,0.0,0.0,0.0,0.0,100.0,1
arcticmb98,8,1.75,71.43,0.0,0.0,25.0,100.0,1
xgutterx,20,4.25,58.82,0.0,5.0,10.0,100.0,1
lunatikspirit,9,2.67,83.33,0.0,0.0,22.2,100.0,1
shockermcgavin,61,8.66,5.68,3.79,8.2,4.9,100.0,1
manuellss555,22,10.05,9.05,0.0,0.0,13.6,100.0,1
notmichaelvietri,6,11.5,28.99,0.0,0.0,0.0,100.0,1
raj3241,13,2.62,0.0,0.0,0.0,30.8,100.0,1
edenbys,5,1.4,0.0,0.0,0.0,0.0,100.0,1
getwreck20,9,6.22,0.0,0.0,0.0,0.0,100.0,1
gracegrace404,5,4.2,95.24,47.62,20.0,0.0,100.0,1
ap0110_0n3,17,3.82,30.77,15.38,5.9,5.9,100.0,1
travellingstar,13,11.85,12.99,0.0,0.0,7.7,100.0,1
sashasmasha,7,3.43,0.0,0.0,0.0,14.3,100.0,1
pubaka,9,3.78,88.24,0.0,11.1,11.1,100.0,1
muttonwolf,5,1.8,0.0,0.0,0.0,40.0,100.0,1
doublebassinlove,14,2.5,57.14,0.0,7.1,14.3,100.0,1
cuew,9,3,111.11,0.0,0.0,55.6,100.0,1
mrgruffles,5,4.2,47.62,0.0,20.0,20.0,100.0,1
sethhayes_,11,6,0.0,0.0,0.0,27.3,100.0,1
bluejaguar2,5,2,0.0,0.0,0.0,20.0,0.0,1
oozey,5,4.4,45.45,0.0,0.0,0.0,100.0,1
cammypug,17,5.41,65.22,0.0,17.6,5.9,100.0,1
thatguyjsmith,5,3,0.0,0.0,0.0,0.0,100.0,1
boonkgaaang,10,3.2,125.0,0.0,0.0,20.0,100.0,1
pirate_skilla,15,4.27,46.88,15.62,13.3,20.0,100.0,1
dennylovesyou,6,1.5,111.11,0.0,0.0,66.7,100.0,1
wrenchinggears,8,4.5,111.11,0.0,0.0,0.0,100.0,1
kgthechicitybeast,5,9.4,21.28,0.0,0.0,40.0,100.0,1
coolhandukulele,23,6.78,25.64,0.0,17.4,0.0,100.0,1
crowthorne,5,8.6,23.26,0.0,0.0,0.0,100.0,1
the_topgun,7,3,0.0,0.0,0.0,14.3,100.0,1
thecantelope,19,7.26,21.74,7.25,0.0,5.3,0.0,1
mcjuggfan,5,4.4,90.91,0.0,0.0,60.0,0.0,1
threeethings,10,4.7,42.55,0.0,0.0,0.0,100.0,1
vanilladiglet,6,10,0.0,0.0,0.0,0.0,0.0,1
its_graves,10,4.8,41.67,0.0,0.0,0.0,100.0,1
sarge_fifa,20,4.3,23.26,0.0,0.0,10.0,0.0,1
snaxzilla,5,3.4,0.0,0.0,0.0,80.0,100.0,1
futwiz_marko,16,3.38,18.52,0.0,6.2,25.0,0.0,1
hotdads1,17,3.71,15.87,31.75,23.5,47.1,100.0,1
tr1pkt12,6,4,0.0,41.67,33.3,50.0,100.0,1
sencly,7,5.14,0.0,0.0,14.3,0.0,0.0,1
souvla,27,4.15,0.0,26.79,7.4,14.8,0.0,1
ellosweeti,5,11.8,33.9,0.0,20.0,0.0,100.0,1
rand00_savage,7,6.14,0.0,0.0,14.3,0.0,100.0,1
baby_blood,10,4.7,63.83,0.0,0.0,10.0,100.0,1
xher0xx,12,2.08,40.0,0.0,0.0,25.0,0.0,1
mutterbilk,10,2.5,0.0,0.0,0.0,30.0,100.0,1
zakary1999,18,3.83,0.0,0.0,0.0,5.6,0.0,1
nul42,8,3.25,38.46,0.0,0.0,12.5,100.0,1
johnslckr,6,3,0.0,0.0,0.0,0.0,100.0,1
lorenzostjohn,10,6.2,16.13,0.0,20.0,0.0,0.0,1
runtheohidontrun,27,4.59,24.19,16.13,0.0,3.7,0.0,1
crazylemon34,6,1,0.0,0.0,0.0,50.0,0.0,1
aussiebatter1,5,3.4,58.82,0.0,0.0,20.0,0.0,1
phantomtherace,11,6.55,0.0,0.0,9.1,9.1,0.0,1
stephenbrolfc,8,6.25,0.0,0.0,12.5,0.0,0.0,1
mrmarkdoubt,7,4,71.43,0.0,0.0,14.3,100.0,1
brendanjack99,5,4.2,0.0,0.0,20.0,0.0,0.0,1
faik,5,4.2,0.0,0.0,0.0,0.0,100.0,1
jujujubes,29,6.66,5.18,5.18,31.0,3.4,100.0,1
jesse___casdorff,5,2,0.0,0.0,20.0,20.0,0.0,1
zeepzag,5,2,0.0,0.0,0.0,0.0,0.0,1
heatbbx,12,5.58,0.0,0.0,33.3,8.3,0.0,1
saisanas_,8,2,0.0,0.0,12.5,0.0,0.0,1
bizzwinning,5,8.8,45.45,0.0,0.0,0.0,0.0,1
birdplaneufo,50,5.54,7.22,7.22,16.0,0.0,100.0,1
danx098,6,5.33,31.25,0.0,16.7,0.0,0.0,1
sgd111,6,1.17,0.0,0.0,0.0,0.0,0.0,1
kappaischanka,7,1,0.0,0.0,0.0,0.0,0.0,1
aztrobot,5,2.6,0.0,76.92,0.0,20.0,80.0,2
keonesoffe16,5,3,0.0,0.0,20.0,0.0,0.0,1
futwiz_jamie,10,2.7,0.0,0.0,0.0,0.0,0.0,1
drill_u,15,5.73,11.63,11.63,6.7,13.3,100.0,1
inflatable_waffle,7,1.14,250.0,0.0,0.0,14.3,100.0,1
pizzabr0s,6,4.5,37.04,0.0,16.7,16.7,100.0,1
radianceman,5,8.6,0.0,0.0,0.0,20.0,100.0,1
jasonw,43,3,0.0,7.75,2.3,7.0,0.0,1
mechler,17,6.06,0.0,9.71,23.5,17.6,100.0,1
motion177,5,3.8,52.63,0.0,0.0,0.0,100.0,1
markusnemesis,12,4.25,19.61,19.61,16.7,0.0,100.0,1
dickinthemilk,6,3.83,0.0,0.0,0.0,16.7,100.0,1
imafifatryhard1,5,4.2,0.0,0.0,20.0,20.0,0.0,1
purpledrvnk,29,5.14,13.42,0.0,0.0,0.0,0.0,1
iriebumps,14,8.14,17.54,0.0,0.0,7.1,100.0,1
whileycoyote7,29,6.86,5.03,20.1,10.3,6.9,100.0,1
mitchh182,9,7.11,15.62,0.0,22.2,11.1,100.0,1
adequatepianist,16,4.12,0.0,0.0,0.0,12.5,100.0,1
mqngled,7,7.71,18.52,0.0,42.9,0.0,0.0,1
tunawater,11,2.18,83.33,0.0,18.2,0.0,100.0,1
mcdots,6,14.17,11.76,0.0,16.7,33.3,100.0,1
danny18201,7,7.86,0.0,0.0,42.9,14.3,100.0,1
robhimself6,7,7.14,20.0,0.0,14.3,0.0,100.0,1
logikel,5,3.6,0.0,0.0,0.0,20.0,100.0,1
gizd,6,6.33,0.0,0.0,16.7,33.3,0.0,2
mikeinscusa,5,7.2,27.78,27.78,0.0,0.0,100.0,1
iitzkommy,12,4.17,0.0,20.0,16.7,0.0,0.0,1
zaaackaaary,28,8.86,8.06,4.03,10.7,0.0,0.0,1
teazybeats,7,3.43,41.67,0.0,0.0,0.0,100.0,1
adamgtv,5,5.2,0.0,0.0,20.0,0.0,0.0,1
reelz,6,16.5,10.1,0.0,50.0,16.7,100.0,1
bayliss,11,4.36,20.83,0.0,0.0,0.0,0.0,1
simonju1998,12,12,13.89,13.89,8.3,0.0,0.0,1
mdlgam3,10,7,14.29,42.86,0.0,10.0,0.0,1
mightylolzor,7,6.71,0.0,0.0,28.6,0.0,100.0,1
drspascal,9,3.67,30.3,30.3,11.1,22.2,100.0,1
alastairss,15,3.27,102.04,61.22,0.0,46.7,100.0,1
supdude2,6,5.17,0.0,0.0,16.7,0.0,100.0,1
cjkumo,12,6.83,24.39,24.39,8.3,8.3,100.0,1
sweethandsomeboi,10,7.3,27.4,0.0,20.0,10.0,100.0,1
papajasonhs,5,9.4,21.28,0.0,20.0,0.0,0.0,1
jordan_jones,22,7.09,6.41,0.0,4.5,9.1,100.0,1
giogiothethird,10,5.1,196.08,0.0,10.0,50.0,100.0,1
fb_reda,5,11,0.0,0.0,20.0,0.0,100.0,1
x3_and_friends,13,5.77,13.33,13.33,0.0,61.5,100.0,1
kid_kuma,8,5,0.0,0.0,0.0,25.0,100.0,1
madeoutofbabies,5,6.4,0.0,0.0,0.0,0.0,100.0,1
radelgirl,17,3.88,0.0,0.0,0.0,17.6,100.0,1
petethelocalbutcher19,6,4.17,80.0,0.0,0.0,0.0,0.0,1
angryhippy,6,4.17,0.0,0.0,0.0,33.3,100.0,1
sirkevinmask,8,6.38,19.61,0.0,0.0,0.0,100.0,1
pmoth,9,5.89,75.47,0.0,0.0,11.1,100.0,1
xrxfi,5,6.2,32.26,0.0,60.0,0.0,0.0,1
saiferoth,11,3.55,102.56,25.64,27.3,9.1,100.0,1
mega64podcast,8,13,67.31,0.0,0.0,0.0,100.0,1
magicmaxie,10,2.5,40.0,0.0,0.0,40.0,100.0,1
melancholy_vidya,8,4.62,27.03,0.0,37.5,25.0,100.0,1
2dfrooty,12,2.33,35.71,0.0,0.0,16.7,100.0,1
chill_wave,8,3.25,0.0,76.92,12.5,12.5,100.0,1
mateorl53,5,4.6,43.48,0.0,20.0,0.0,100.0,1
a_tuttle,7,3.86,0.0,0.0,14.3,14.3,100.0,1
lloydy5,5,6.6,30.3,30.3,0.0,0.0,0.0,1
mooseph_,7,6.57,21.74,0.0,0.0,42.9,100.0,1
castlegeekskull,9,8.44,0.0,0.0,11.1,0.0,100.0,1
erroneousmonk,23,6.61,13.16,13.16,13.0,8.7,100.0,1
kevinmuhlbach,7,11.14,12.82,12.82,28.6,28.6,100.0,1
mystictvproductions,6,3.83,0.0,0.0,16.7,16.7,100.0,1
shotgunjesus,10,3.8,26.32,0.0,0.0,0.0,100.0,1
zomner,19,2.58,40.82,61.22,10.5,21.1,100.0,1
robo_cat2000,16,3.69,67.8,33.9,12.5,43.8,100.0,1
rory_mcgowan,5,3.8,105.26,0.0,0.0,60.0,100.0,1
amanto,6,2.67,125.0,0.0,0.0,50.0,100.0,1
randomortizjr,9,3.78,147.06,0.0,11.1,0.0,100.0,1
to_ot,11,2.64,0.0,0.0,0.0,81.8,100.0,1
welfare_ninja,6,5.67,117.65,0.0,16.7,0.0,0.0,1
nitrodubz,16,2.88,21.74,0.0,6.2,25.0,100.0,1
mojave_cyclone,8,2.25,0.0,0.0,0.0,50.0,100.0,1
ali_productionz,5,4,0.0,0.0,0.0,40.0,0.0,1
goodgavin,11,4.27,0.0,42.55,9.1,18.2,100.0,1
flowrence_the_kid,10,5.1,0.0,58.82,0.0,0.0,100.0,1
locarno,6,6.5,0.0,0.0,0.0,0.0,100.0,1
nikolastico,17,6.59,8.93,0.0,11.8,0.0,0.0,1
latexcatdaddy,5,2.6,76.92,0.0,0.0,20.0,100.0,1
chicadee,11,7.45,12.2,24.39,0.0,0.0,100.0,1
philb94,6,4.83,34.48,0.0,16.7,0.0,0.0,1
khaonichs,10,5.1,19.61,0.0,10.0,0.0,0.0,1
snakelol_8,6,3.33,0.0,0.0,0.0,16.7,100.0,1
ryan_ms28,8,7.75,0.0,0.0,12.5,0.0,0.0,1
rakso_1999,5,4.4,0.0,0.0,0.0,0.0,0.0,1
internetsoldierzelite,14,5.93,12.05,12.05,0.0,57.1,100.0,1
forthefrogthebelltolls,8,6.38,39.22,0.0,12.5,25.0,100.0,1
gearslglf,5,5.6,35.71,0.0,0.0,20.0,100.0,1
mothermettatron,6,4.5,37.04,0.0,0.0,0.0,100.0,1
branman,7,5.29,0.0,0.0,0.0,42.9,100.0,1
donpablofc,9,8.33,13.33,0.0,22.2,0.0,0.0,1
bister_verklighet,10,10.2,49.02,0.0,20.0,0.0,100.0,1
lordtrapula,8,2.5,100.0,50.0,0.0,25.0,100.0,1
hawk_person,6,5.17,0.0,0.0,16.7,16.7,100.0,1
zalg0,6,8,0.0,0.0,0.0,66.7,100.0,1
juniorjruk,5,7.6,26.32,0.0,40.0,60.0,100.0,1
rami__92,8,5.38,46.51,0.0,12.5,0.0,0.0,1
misterblueog,7,2.29,0.0,0.0,0.0,28.6,100.0,1
comrademoose,6,6.67,0.0,0.0,0.0,50.0,100.0,1
metaknight91,9,2.78,0.0,0.0,11.1,66.7,100.0,1
foolishpaul,8,4.62,27.03,0.0,0.0,12.5,100.0,1
chalupaprince,7,3.57,0.0,0.0,0.0,14.3,100.0,1
thegythianwall,7,1.43,0.0,0.0,14.3,57.1,100.0,1
okmpla2,5,3,0.0,0.0,0.0,0.0,100.0,1
baeta_,6,1.33,0.0,0.0,16.7,50.0,100.0,1
the_chocolope,6,1.67,200.0,0.0,0.0,50.0,100.0,1
xjuanfra,5,2.6,0.0,0.0,0.0,40.0,100.0,1
dadies,12,6.83,48.78,0.0,8.3,25.0,0.0,1
vixsilence,5,2.8,0.0,0.0,0.0,0.0,100.0,1
jell0puddin,6,3.67,0.0,45.45,0.0,66.7,100.0,1
gustavoherrera7,5,2.4,0.0,0.0,0.0,40.0,100.0,1
bladiest_of_blades,10,1.6,62.5,0.0,10.0,80.0,100.0,1
tinlunchbox,5,4.4,0.0,0.0,0.0,40.0,100.0,1
kingpooty,5,4,0.0,0.0,0.0,40.0,100.0,1
darkjoe247,6,2,0.0,0.0,0.0,16.7,100.0,1
turkey_bloke,9,3.89,0.0,28.57,0.0,77.8,100.0,1
deltarouge,8,2.25,0.0,0.0,12.5,75.0,100.0,1
maxxamustime,8,3.25,38.46,0.0,37.5,25.0,100.0,1
mauthemythic,14,2.36,0.0,0.0,0.0,7.1,100.0,1
futwiz_tom,11,3.82,0.0,0.0,9.1,0.0,0.0,1
vincent_b_,8,2.62,0.0,0.0,0.0,37.5,100.0,1
sideshow_b,10,6.4,15.62,15.62,20.0,0.0,100.0,1
pittyy_,6,3.83,43.48,0.0,16.7,0.0,0.0,1
ageguyera21,14,5.5,12.99,0.0,14.3,0.0,100.0,1
apple_kid4,7,5,28.57,0.0,0.0,57.1,100.0,1
lodaoj,7,4.57,31.25,31.25,0.0,42.9,100.0,1
everrrrlong,5,3.8,0.0,0.0,40.0,20.0,100.0,1
yeffweykins,6,3.33,0.0,0.0,33.3,33.3,100.0,1
pazmidnight,7,4.14,0.0,0.0,0.0,14.3,100.0,1
dpmusique,10,3.1,32.26,0.0,10.0,50.0,100.0,1
lilpnutheadzay,5,6.8,0.0,0.0,0.0,0.0,0.0,2
epic_treats,10,12.3,40.65,0.0,50.0,0.0,100.0,1
church_cheetah,6,10,0.0,33.33,0.0,16.7,100.0,1
feedthereavers,6,2.83,235.29,0.0,0.0,0.0,100.0,1
kokoblok_,11,4.91,18.52,18.52,0.0,0.0,0.0,1
danyingyang,23,7.39,0.0,0.0,8.7,0.0,0.0,1
drax,8,12.12,20.62,20.62,25.0,0.0,0.0,1
99myers,5,7.2,0.0,0.0,0.0,0.0,0.0,1
thecontrollersphere,10,5.8,0.0,0.0,20.0,20.0,100.0,1
hypercharge_sam,5,10.6,0.0,0.0,0.0,40.0,100.0,1
shadowbomber19,6,6.67,25.0,0.0,0.0,0.0,0.0,1
messigoat123,5,4.6,0.0,0.0,0.0,20.0,0.0,1
lastyman,7,5.57,0.0,0.0,14.3,28.6,100.0,1
jasonunknown,5,3.8,0.0,0.0,0.0,40.0,100.0,1
theanimal160,5,5.4,37.04,37.04,0.0,0.0,100.0,1
dalapoe,7,3.29,43.48,0.0,0.0,85.7,100.0,1
isawbluejays_,7,3,0.0,0.0,0.0,71.4,100.0,1
gaythugmemes,7,9.14,15.62,31.25,0.0,14.3,100.0,1
darettimomsspaghetti,21,8.1,23.53,11.76,0.0,9.5,0.0,1
delanorix,20,7.15,34.97,0.0,10.0,0.0,0.0,1
swats_,5,4.2,95.24,0.0,0.0,0.0,0.0,1
goritude,10,3.9,25.64,25.64,20.0,0.0,0.0,1
hitharlol,10,8.1,37.04,12.35,20.0,0.0,0.0,1
prackalakin,7,4.86,0.0,29.41,0.0,0.0,0.0,1
lamoon_,5,8.6,46.51,23.26,0.0,0.0,0.0,1
bobbykyn,6,4.67,35.71,0.0,50.0,0.0,0.0,1
folm,16,11.06,11.3,5.65,37.5,6.2,0.0,1
yourmatebrucey,5,5.6,0.0,35.71,0.0,0.0,0.0,1
mr_mills3,6,2.83,58.82,0.0,0.0,33.3,0.0,1
makzeey,7,6,0.0,0.0,0.0,14.3,0.0,1
rufles5,6,9.17,18.18,0.0,0.0,0.0,0.0,1
oldstreamsnipervlada,8,9.25,13.51,0.0,0.0,0.0,0.0,1
mattcorp,6,4.33,0.0,0.0,16.7,0.0,0.0,1
saicali,8,10.88,0.0,0.0,0.0,0.0,100.0,1
traviselsdon,35,6.51,17.54,13.16,2.9,0.0,100.0,1
slowzack219,9,3.22,137.93,0.0,0.0,0.0,0.0,1
13chaoslord13,12,4.33,38.46,0.0,8.3,0.0,0.0,1
riskay,19,4.05,51.95,12.99,0.0,0.0,0.0,1
sweetdweams,5,12.6,15.87,0.0,0.0,0.0,0.0,1
tinithor,41,9.17,23.94,13.3,2.4,0.0,0.0,1
tomix1606,14,9,7.94,15.87,14.3,0.0,0.0,1
cknoxy,15,4.67,14.29,0.0,0.0,0.0,0.0,1
vollemotion,15,6.27,0.0,0.0,20.0,13.3,100.0,1
hartfranxx,6,1,0.0,0.0,0.0,0.0,100.0,1
holywood88,13,5.08,15.15,0.0,7.7,0.0,0.0,1
pathplayer,23,7.74,11.24,5.62,8.7,4.3,100.0,1
integerdivision,7,17,8.4,0.0,0.0,0.0,100.0,1
khaki_man,11,6.18,14.71,0.0,9.1,0.0,100.0,1
dostortillas,6,5.83,0.0,0.0,16.7,0.0,100.0,1
velikidace,7,3.86,74.07,0.0,0.0,0.0,0.0,1
thatguyy77,10,2.8,71.43,0.0,0.0,0.0,0.0,1
apes_ma,20,23.85,18.87,6.29,25.0,0.0,0.0,1
lhalalaq,5,15.8,0.0,0.0,20.0,0.0,0.0,1
sonico_talons,13,4.62,0.0,0.0,15.4,0.0,100.0,1
xxcooldog1xx,6,9,18.52,37.04,0.0,0.0,0.0,1
lecalecondesardoche1,9,2.22,0.0,0.0,0.0,0.0,100.0,1
teawithmandy,17,18.94,0.0,0.0,0.0,41.2,0.0,1
akareaper,11,7,25.97,0.0,0.0,0.0,100.0,1
aesthetic87,14,4.14,34.48,0.0,14.3,0.0,0.0,1
khul_sardaukar,7,8.43,0.0,0.0,0.0,0.0,100.0,1
mistress_aurilyn,6,12,0.0,0.0,0.0,0.0,0.0,1
amouuur,5,6.2,32.26,0.0,0.0,0.0,0.0,1
nart_viper,7,9.57,0.0,14.93,14.3,0.0,100.0,1
wildblueshark,8,5.25,23.81,0.0,0.0,0.0,0.0,1
yarnedndangerous,14,3.5,0.0,0.0,14.3,0.0,0.0,1
jstyle187,12,3.25,51.28,0.0,0.0,0.0,0.0,1
zilhan,10,7.2,0.0,0.0,30.0,0.0,100.0,1
elite_gh0st,5,2.6,0.0,0.0,20.0,0.0,100.0,1
vibrationncrage,8,3.25,76.92,0.0,12.5,0.0,100.0,1
extrabadass,5,3.6,55.56,0.0,0.0,0.0,100.0,1
rubberduckytime,15,2.8,71.43,0.0,0.0,0.0,100.0,1
revenge94,5,3.4,0.0,0.0,0.0,20.0,0.0,1
britnanas,12,5.17,0.0,0.0,0.0,0.0,0.0,1
iwipestanding,5,6.6,0.0,0.0,0.0,0.0,0.0,1
ledzeppelingwent,18,7.06,0.0,7.87,22.2,0.0,0.0,1
yumyummb,39,6.92,11.11,3.7,12.8,10.3,0.0,1
shermiecos,45,4.84,18.35,9.17,0.0,22.2,0.0,1
archon_art,5,21.2,18.87,9.43,0.0,0.0,0.0,1
gam3freak99,8,7.88,0.0,0.0,12.5,0.0,0.0,1
